"Salesforce Customer ID","Installation End Date","Installation PL Closed","Installation Address - ZIP Code","Opportunity Battery Capacity kWh"
"C000681614","24.08.2023, 21:00","25.08.2023, 17:37","38459","10"
"C000522413","27.07.2023, 20:00","25.08.2023, 17:35","38124","15"
"C000543278","22.05.2023, 18:53","25.08.2023, 17:34","66885","10"
"C000683538","24.08.2023, 12:41","25.08.2023, 17:32","91161","15"
"C000615710","27.07.2023, 13:44","25.08.2023, 17:20","52396","10"
"C000684897","16.08.2023, 16:10","25.08.2023, 17:19","53949","10"
"C000685133","19.07.2023, 15:31","25.08.2023, 17:17","27321","10"
"C000649725","19.08.2023, 14:54","25.08.2023, 17:16","51465","5"
"C000666562","18.08.2023, 18:35","25.08.2023, 17:14","58579","5"
"C000681038","25.08.2023, 20:00","25.08.2023, 17:12","35683","5"
"C000674921","01.08.2023, 18:00","25.08.2023, 17:06","39164","10"
"C000664952","16.08.2023, 18:59","25.08.2023, 17:03","27283","10"
"C000165831","13.07.2023, 18:49","25.08.2023, 17:02","25336","10"
"C000683738","08.08.2023, 19:29","25.08.2023, 17:01","77876","10"
"C000436182","31.07.2023, 17:31","25.08.2023, 16:58","04610","10"
"C000698904","24.08.2023, 15:30","25.08.2023, 16:52","97353","5"
"C000681256","24.08.2023, 18:00","25.08.2023, 16:50","26624","10"
"C000357702","03.08.2023, 17:17","25.08.2023, 16:43","21769","10"
"C000539259","23.08.2023, 17:38","25.08.2023, 16:41","63654","10"
"C000599208","21.08.2023, 18:37","25.08.2023, 16:40","16303","5"
"C000709431","17.08.2023, 16:06","25.08.2023, 16:39","18311","10"
"C000703709","23.08.2023, 23:35","25.08.2023, 16:37","26441","10"
"C000624783","06.07.2023, 16:00","25.08.2023, 16:36","21706","10"
"C000537335","06.07.2023, 16:02","25.08.2023, 16:35","17398","5"
"C000583931","03.07.2023, 17:56","25.08.2023, 16:25","86807","5"
"C000694979","22.08.2023, 17:23","25.08.2023, 15:53","55595","10"
"C000449569","02.08.2023, 17:19","25.08.2023, 15:36","73666","10"
"C000459695","22.08.2023, 18:57","25.08.2023, 15:25","76593","10"
"C000613588","20.06.2023, 15:46","25.08.2023, 15:14","82299","10"
"C000381037","12.07.2023, 18:21","25.08.2023, 15:11","26639","10"
"C000569198","25.07.2023, 15:24","25.08.2023, 15:09","25336","5"
"C000680554","14.08.2023, 17:04","25.08.2023, 15:08","84079","10"
"C000699792","31.07.2023, 17:53","25.08.2023, 15:01","56567","16"
"C000697000","22.08.2023, 15:10","25.08.2023, 15:00","56316","10"
"C000670226","23.08.2023, 10:21","25.08.2023, 14:59","42799","10"
"C000586070","18.08.2023, 11:54","25.08.2023, 14:58","41366","10"
"C000762398","24.08.2023, 16:00","25.08.2023, 14:58","97999","10"
"C000639443","08.08.2023, 18:35","25.08.2023, 14:57","53343","10"
"C000676571","23.08.2023, 20:10","25.08.2023, 14:56","50765","16"
"C000679790","14.08.2023, 18:11","25.08.2023, 14:55","58135","5"
"C000728867","15.08.2023, 17:44","25.08.2023, 14:55","56316","10"
"C000502071","18.08.2023, 10:15","25.08.2023, 14:51","78345","10"
"C000636456","18.07.2023, 18:11","25.08.2023, 14:39","21391","10"
"C000608219","22.08.2023, 18:49","25.08.2023, 14:23","41334","10"
"C000165559","18.08.2023, 18:30","25.08.2023, 14:09","97909","10"
"C000585139","08.08.2023, 18:55","25.08.2023, 14:08","89604","10"
"C000537362","24.08.2023, 17:15","25.08.2023, 13:58","65719","10"
"C000711651","23.08.2023, 18:51","25.08.2023, 13:57","78628","10"
"C000646990","25.08.2023, 19:24","25.08.2023, 13:57","67278","10"
"C000704422","22.08.2023, 21:00","25.08.2023, 13:55","49565","10"
"C000707377","22.08.2023, 19:00","25.08.2023, 13:51","48336","10"
"C000727228","18.08.2023, 18:38","25.08.2023, 13:51","51147","10"
"C000777733","19.08.2023, 21:00","25.08.2023, 13:50","49584","5"
"C000671007","14.08.2023, 17:43","25.08.2023, 13:49","90455","10"
"C000701555","21.08.2023, 18:29","25.08.2023, 13:48","32609","10"
"C000691484","22.08.2023, 21:00","25.08.2023, 13:46","49086","10"
"C000457500","12.07.2023, 18:08","25.08.2023, 13:38","91599","5"
"C000216029","17.08.2023, 17:09","25.08.2023, 13:38","63073","10"
"C000300519","09.08.2023, 17:30","25.08.2023, 13:36","70771","10"
"C000685599","22.08.2023, 15:05","25.08.2023, 13:36","74889","10"
"C000676039","04.08.2023, 17:39","25.08.2023, 13:35","67112","10"
"C000655686","23.08.2023, 13:44","25.08.2023, 13:32","79427","10"
"C000719741","07.08.2023, 18:46","25.08.2023, 13:17","23936","10"
"C000681895","17.08.2023, 15:16","25.08.2023, 13:13","07743","10"
"C000766201","22.08.2023, 13:58","25.08.2023, 13:10","67580","10"
"C000639892","22.08.2023, 15:21","25.08.2023, 13:08","75031","5"
"C000468520","28.06.2023, 08:05","25.08.2023, 12:57","18182","10"
"C000673918","16.08.2023, 15:56","25.08.2023, 12:56","79249","10"
"C000723427","22.08.2023, 17:33","25.08.2023, 12:26","56479","10"
"C000785091","21.08.2023, 18:18","25.08.2023, 12:21","06268","10"
"C000682903","22.08.2023, 15:36","25.08.2023, 12:08","50189","10"
"C000708238","21.08.2023, 12:47","25.08.2023, 11:43","24610","10"
"C000624677","17.08.2023, 18:30","25.08.2023, 11:42","96247","10"
"C000671124","17.08.2023, 17:32","25.08.2023, 11:39","06268","15"
"C000653979","11.08.2023, 10:20","25.08.2023, 11:38","95239","5"
"C000608842","15.08.2023, 13:02","25.08.2023, 11:36","25436","10"
"C000674085","11.08.2023, 11:00","25.08.2023, 11:34","19294","5"
"C000398988","08.08.2023, 14:48","25.08.2023, 11:31","21514","10"
"C000658345","22.08.2023, 12:36","25.08.2023, 11:30","21039","10"
"C000604655","28.07.2023, 18:31","25.08.2023, 10:50","91334","10"
"C000608081","17.08.2023, 13:00","25.08.2023, 10:25","46537","10"
"C000564334","21.08.2023, 17:29","25.08.2023, 10:17","84066","10"
"C000671091","23.08.2023, 17:58","25.08.2023, 10:14","12555","10"
"C000536023","23.08.2023, 17:56","25.08.2023, 10:09","15834","5"
"C000748799","18.08.2023, 19:55","25.08.2023, 10:00","94127","10"
"C000507555","20.06.2023, 14:08","25.08.2023, 09:56","97647","10"
"C000463308","21.07.2023, 18:04","25.08.2023, 09:54","84189","15"
"C000670467","09.08.2023, 15:19","25.08.2023, 09:23","78267","10"
"C000641175","25.07.2023, 16:29","25.08.2023, 09:15","93326","10"
"C000708417","08.08.2023, 14:50","25.08.2023, 09:12","41564","10"
"C000687678","09.08.2023, 16:50","25.08.2023, 08:57","26892","10"
"C000336620","22.08.2023, 16:47","25.08.2023, 08:42","96450","10"
"C000632387","26.07.2023, 20:30","25.08.2023, 08:33","66127","10"
"C000678726","26.07.2023, 17:34","25.08.2023, 08:28","39164","10"
"C000649251","21.08.2023, 14:52","24.08.2023, 22:36","30982","10"
"C000560083","11.08.2023, 18:04","24.08.2023, 22:31","38448","10"
"C000746580","17.08.2023, 15:52","24.08.2023, 22:15","66333","10"
"C000706166","21.08.2023, 14:52","24.08.2023, 22:06","38176","10"
"C000627114","23.08.2023, 19:00","24.08.2023, 22:04","49393","10"
"C000664212","21.08.2023, 19:00","24.08.2023, 22:00","31311","5"
"C000578532","28.06.2023, 17:31","24.08.2023, 21:58","37217","10"
"C000722445","18.08.2023, 16:15","24.08.2023, 21:56","39343","10"
"C000622674","23.08.2023, 21:00","24.08.2023, 21:54","48324","10"
"C000346517","26.07.2023, 19:52","24.08.2023, 21:47","28755","10"
"C000693614","14.08.2023, 18:32","24.08.2023, 21:41","99831","10"
"C000718630","17.08.2023, 17:53","24.08.2023, 21:40","57368","10"
"C000757958","21.08.2023, 17:10","24.08.2023, 21:34","31535","5"
"C000788034","23.08.2023, 18:30","24.08.2023, 21:30","38458","10"
"C000473277","09.03.2023, 18:36","24.08.2023, 21:27","31698","0"
"C000789311","23.08.2023, 14:11","24.08.2023, 21:18","32816","10"
"C000635752","21.08.2023, 16:31","24.08.2023, 21:16","38154","15"
"C000686782","21.08.2023, 17:43","24.08.2023, 21:11","59929","10"
"C000741637","22.08.2023, 21:00","24.08.2023, 21:09","48607","10"
"C000259005","23.08.2023, 10:49","24.08.2023, 21:06","38855","10"
"C000705911","22.08.2023, 19:00","24.08.2023, 21:05","38387","10"
"C000698277","22.08.2023, 18:00","24.08.2023, 20:37","54497","5"
"C000701719","17.08.2023, 15:53","24.08.2023, 20:22","59494","10"
"C000669349","17.08.2023, 18:40","24.08.2023, 20:13","41849","10"
"C000582591","21.08.2023, 17:21","24.08.2023, 20:11","18209","10"
"C000699469","18.08.2023, 17:52","24.08.2023, 20:09","67065","10"
"C000756893","21.08.2023, 18:24","24.08.2023, 20:09","27251","10"
"C000721750","21.08.2023, 14:40","24.08.2023, 20:08","28717","10"
"C000707124","22.08.2023, 15:44","24.08.2023, 20:05","23966","5"
"C000615214","08.08.2023, 18:56","24.08.2023, 20:03","89278","10"
"C000645058","15.08.2023, 18:30","24.08.2023, 20:03","25788","5"
"C000731422","21.08.2023, 18:40","24.08.2023, 20:02","72770","10"
"C000658569","16.08.2023, 17:58","24.08.2023, 20:02","26759","5"
"C000635851","02.08.2023, 18:08","24.08.2023, 20:00","18439","10"
"C000453295","21.08.2023, 14:39","24.08.2023, 20:00","65197","10"
"C000033809","24.07.2023, 17:27","24.08.2023, 19:59","26736","10"
"C000674745","28.07.2023, 17:29","24.08.2023, 19:51","51688","10"
"C000621144","15.08.2023, 18:30","24.08.2023, 19:38","58640","10"
"C000651323","16.08.2023, 17:55","24.08.2023, 19:38","91413","15"
"C000657532","21.08.2023, 17:50","24.08.2023, 19:36","54568","10"
"C000489823","13.06.2023, 16:58","24.08.2023, 19:34","53947","10"
"C000689213","18.08.2023, 15:16","24.08.2023, 19:34","67482","5"
"C000648952","08.08.2023, 12:00","24.08.2023, 19:34","99735","10"
"C000213140","28.07.2023, 15:26","24.08.2023, 19:32","51371","10"
"C000647290","09.08.2023, 20:20","24.08.2023, 19:30","41515","15"
"C000651143","22.08.2023, 09:36","24.08.2023, 19:28","56281","15"
"C000680084","16.08.2023, 18:09","24.08.2023, 19:24","56581","10"
"C000718944","16.08.2023, 15:57","24.08.2023, 19:21","52134","10"
"C000699873","10.08.2023, 16:19","24.08.2023, 19:18","47551","5"
"C000085488","05.08.2023, 18:30","24.08.2023, 19:18","50126","10"
"C000589443","16.08.2023, 16:02","24.08.2023, 19:15","50171","10"
"C000753349","22.08.2023, 11:15","24.08.2023, 19:12","50170","15"
"C000729457","22.08.2023, 10:00","24.08.2023, 19:10","41749","10"
"C000159494","21.08.2023, 18:48","24.08.2023, 19:10","58239","10"
"C000710213","16.08.2023, 18:35","24.08.2023, 19:08","41812","10"
"C000580731","21.08.2023, 14:41","24.08.2023, 19:06","44319","10"
"C000604421","21.08.2023, 15:36","24.08.2023, 19:05","45307","10"
"C000602398","15.08.2023, 18:00","24.08.2023, 19:04","16727","10"
"C000620052","21.08.2023, 17:24","24.08.2023, 19:04","53844","0"
"C000743705","21.08.2023, 18:00","24.08.2023, 19:02","42499","10"
"C000610963","08.08.2023, 17:08","24.08.2023, 19:01","41844","5"
"C000767224","22.08.2023, 13:44","24.08.2023, 19:00","56322","10"
"C000720308","17.08.2023, 17:53","24.08.2023, 18:57","32130","10"
"C000711856","22.08.2023, 21:00","24.08.2023, 18:56","32683","10"
"C000684224","21.08.2023, 14:56","24.08.2023, 18:32","56645","10"
"C000676045","17.08.2023, 15:19","24.08.2023, 18:16","73635","5"
"C000758928","24.08.2023, 18:07","24.08.2023, 18:08","04828","0"
"C000655094","01.08.2023, 18:16","24.08.2023, 18:01","44141","5"
"C000702506","23.08.2023, 19:20","24.08.2023, 17:57","12357","10"
"C000651052","23.08.2023, 15:07","24.08.2023, 17:56","75223","15"
"C000748223","16.08.2023, 20:49","24.08.2023, 17:55","90587","10"
"C000558755","02.08.2023, 18:33","24.08.2023, 17:53","26605","10"
"C000685659","15.08.2023, 09:49","24.08.2023, 17:53","96484","10"
"C000718931","25.08.2023, 11:21","24.08.2023, 17:49","64395","10"
"C000668358","16.08.2023, 17:26","24.08.2023, 17:46","77784","10"
"C000719116","08.08.2023, 15:33","24.08.2023, 17:39","06458","5"
"C000688112","21.08.2023, 17:47","24.08.2023, 17:16","74629","10"
"C000719533","21.08.2023, 17:33","24.08.2023, 17:14","67596","10"
"C000507965","22.08.2023, 10:19","24.08.2023, 17:13","77749","10"
"C000723222","11.08.2023, 09:55","24.08.2023, 17:07","78224","5"
"C000622562","20.07.2023, 18:57","24.08.2023, 17:07","26817","10"
"C000581848","07.08.2023, 15:09","24.08.2023, 17:00","97708","10"
"C000750004","21.08.2023, 17:53","24.08.2023, 16:48","04758","5"
"C000678548","17.08.2023, 21:57","24.08.2023, 16:41","24819","5"
"C000694372","18.08.2023, 16:12","24.08.2023, 16:36","06420","10"
"C000737785","24.08.2023, 17:53","24.08.2023, 16:35","63860","10"
"C000729887","22.08.2023, 10:06","24.08.2023, 16:34","03185","10"
"C000754336","15.08.2023, 18:08","24.08.2023, 16:06","24235","10"
"C000661371","03.08.2023, 18:47","24.08.2023, 16:01","78224","10"
"C000622308","23.08.2023, 15:02","24.08.2023, 15:59","47574","10"
"C000599644","21.08.2023, 17:34","24.08.2023, 15:57","74912","10"
"C000717857","22.08.2023, 17:50","24.08.2023, 15:56","21684","10"
"C000698389","18.08.2023, 16:59","24.08.2023, 15:56","47647","15"
"C000390299","22.08.2023, 17:20","24.08.2023, 15:54","74321","15"
"C000746268","22.08.2023, 16:18","24.08.2023, 15:51","96472","10"
"C000718368","18.08.2023, 14:52","24.08.2023, 15:50","44287","5"
"C000711192","14.08.2023, 14:58","24.08.2023, 15:49","52525","10"
"C000622517","26.07.2023, 17:06","24.08.2023, 15:48","85095","10"
"C000647682","26.07.2023, 15:25","24.08.2023, 15:45","07751","10"
"C000619063","22.08.2023, 16:30","24.08.2023, 15:44","97708","10"
"C000761133","24.08.2023, 16:34","24.08.2023, 15:34","14772","10"
"C000725767","22.08.2023, 15:11","24.08.2023, 15:04","06766","10"
"C000599904","22.08.2023, 20:09","24.08.2023, 14:53","67459","10"
"C000131737","24.08.2023, 13:30","24.08.2023, 14:37","38120","10"
"C000700920","14.08.2023, 18:59","24.08.2023, 14:09","91790","5"
"C000774123","21.08.2023, 15:26","24.08.2023, 14:06","04849","10"
"C000723837","17.08.2023, 19:08","24.08.2023, 14:03","88483","10"
"C000616506","10.08.2023, 10:14","24.08.2023, 14:03","95632","10"
"C000375328","02.08.2023, 14:00","24.08.2023, 13:59","79576","15"
"C000683569","18.08.2023, 20:23","24.08.2023, 13:47","78652","10"
"C000677240","26.07.2023, 17:17","24.08.2023, 13:23","45549","10"
"C000664717","16.08.2023, 17:14","24.08.2023, 13:21","67245","10"
"C000682887","21.08.2023, 17:54","24.08.2023, 13:21","66879","10"
"C000507888","21.08.2023, 15:51","24.08.2023, 13:17","74199","10"
"C000614559","03.08.2023, 17:19","24.08.2023, 13:16","63796","10"
"C000711878","22.08.2023, 15:28","24.08.2023, 13:14","67454","10"
"C000727874","15.08.2023, 18:14","24.08.2023, 13:11","63785","5"
"C000376845","18.08.2023, 17:14","24.08.2023, 13:05","55262","10"
"C000736948","09.08.2023, 17:43","24.08.2023, 13:00","68794","15"
"C000562681","18.08.2023, 16:10","24.08.2023, 12:54","79793","5"
"C000589392","09.08.2023, 16:38","24.08.2023, 12:51","72661","10"
"C000683454","14.08.2023, 15:19","24.08.2023, 12:50","01705","5"
"C000672879","23.08.2023, 15:02","24.08.2023, 12:49","12437","10"
"C000665988","27.07.2023, 17:25","24.08.2023, 12:42","06618","10"
"C000616197","15.08.2023, 19:19","24.08.2023, 12:10","53639","15"
"C000679692","16.08.2023, 10:00","24.08.2023, 11:59","23623","10"
"C000669957","09.08.2023, 18:30","24.08.2023, 11:57","96524","10"
"C000602263","27.06.2023, 18:31","24.08.2023, 11:53","66822","5"
"C000636961","15.08.2023, 17:12","24.08.2023, 11:53","67591","10"
"C000716375","14.08.2023, 18:58","24.08.2023, 11:52","67259","10"
"C000687466","03.08.2023, 16:58","24.08.2023, 11:38","94113","10"
"C000610377","16.08.2023, 13:52","24.08.2023, 11:37","40593","10"
"C000682247","04.08.2023, 15:55","24.08.2023, 11:36","51371","10"
"C000650663","01.08.2023, 19:55","24.08.2023, 11:12","47929","10"
"C000710019","04.08.2023, 17:33","24.08.2023, 11:11","09306","15"
"C000574829","03.08.2023, 17:21","24.08.2023, 10:42","90587","10"
"C000761411","21.08.2023, 17:44","24.08.2023, 10:42","45768","10"
"C000738777","23.08.2023, 15:35","24.08.2023, 10:35","13156","5"
"C000722494","22.08.2023, 19:10","24.08.2023, 10:34","15366","10"
"C000591637","24.07.2023, 18:12","24.08.2023, 10:31","40599","10"
"C000620212","22.08.2023, 10:05","24.08.2023, 10:19","14532","10"
"C000680574","31.07.2023, 14:46","24.08.2023, 10:18","04435","10"
"C000721636","17.08.2023, 17:12","24.08.2023, 10:14","18069","5"
"C000622561","28.07.2023, 17:22","24.08.2023, 10:14","06386","10"
"C000676443","11.08.2023, 14:59","24.08.2023, 10:13","99718","5"
"C000641941","17.08.2023, 17:44","24.08.2023, 10:10","23815","10"
"C000693709","21.08.2023, 17:12","23.08.2023, 21:49","78359","10"
"C000621200","25.07.2023, 13:44","23.08.2023, 21:32","26215","10"
"C000609252","13.06.2023, 09:57","23.08.2023, 21:29","18258","10"
"C000752469","22.08.2023, 21:00","23.08.2023, 21:28","33184","10"
"C000623964","21.08.2023, 17:10","23.08.2023, 21:26","31515","10"
"C000642776","15.08.2023, 14:40","23.08.2023, 21:24","31860","10"
"C000622498","26.07.2023, 15:00","23.08.2023, 21:21","38112","10"
"C000560777","16.08.2023, 20:19","23.08.2023, 21:07","85290","0"
"C000622193","17.08.2023, 15:03","23.08.2023, 21:03","37154","10"
"C000761147","17.08.2023, 16:25","23.08.2023, 20:55","32699","16"
"C000686966","17.08.2023, 18:53","23.08.2023, 20:51","38527","5"
"C000700374","21.08.2023, 17:38","23.08.2023, 20:41","30900","10"
"C000697042","22.08.2023, 15:03","23.08.2023, 20:40","49565","0"
"C000744478","22.08.2023, 17:07","23.08.2023, 20:38","38229","10"
"C000719756","18.08.2023, 14:54","23.08.2023, 20:35","30938","5"
"C000667364","22.08.2023, 21:00","23.08.2023, 20:33","38723","10"
"C000218169","17.08.2023, 15:42","23.08.2023, 20:22","44388","10"
"C000537155","16.08.2023, 14:46","23.08.2023, 20:21","82178","10"
"C000625602","02.08.2023, 21:16","23.08.2023, 20:21","53547","10"
"C000593633","17.08.2023, 10:18","23.08.2023, 20:16","91056","5"
"C000653020","18.08.2023, 10:02","23.08.2023, 20:16","35260","10"
"C000725410","21.08.2023, 20:51","23.08.2023, 20:15","77839","10"
"C000702128","18.08.2023, 16:30","23.08.2023, 20:13","42799","10"
"C000617451","22.06.2023, 17:03","23.08.2023, 20:04","40878","10"
"C000683455","19.08.2023, 19:30","23.08.2023, 19:57","41836","10"
"C000696396","23.08.2023, 18:34","23.08.2023, 19:55","64720","10"
"C000669569","10.08.2023, 15:59","23.08.2023, 19:54","53359","10"
"C000674814","27.07.2023, 16:14","23.08.2023, 19:52","59071","10"
"C000629782","21.08.2023, 17:16","23.08.2023, 19:51","42859","10"
"C000632635","15.08.2023, 17:23","23.08.2023, 19:48","70327","10"
"C000655409","10.08.2023, 18:42","23.08.2023, 19:47","59427","10"
"C000571800","21.08.2023, 18:00","23.08.2023, 19:43","35625","10"
"C000232198","15.08.2023, 10:00","23.08.2023, 19:43","13158","10"
"C000746597","07.08.2023, 19:59","23.08.2023, 19:42","85465","10"
"C000677981","14.08.2023, 19:00","23.08.2023, 19:37","38170","10"
"C000517871","18.08.2023, 17:29","23.08.2023, 19:32","38551","10"
"C000707260","19.08.2023, 18:00","23.08.2023, 19:28","49824","10"
"C000637304","18.08.2023, 16:05","23.08.2023, 19:26","58339","10"
"C000685347","16.08.2023, 18:27","23.08.2023, 18:58","68723","10"
"C000656240","17.08.2023, 18:45","23.08.2023, 18:57","26434","10"
"C000673283","16.08.2023, 14:29","23.08.2023, 18:56","26340","10"
"C000750177","17.08.2023, 21:00","23.08.2023, 18:55","48653","5"
"C000679808","09.08.2023, 17:56","23.08.2023, 18:54","19372","10"
"C000601090","31.07.2023, 18:05","23.08.2023, 18:53","19303","10"
"C000646275","17.08.2023, 15:22","23.08.2023, 18:53","46286","10"
"C000685948","21.08.2023, 19:00","23.08.2023, 18:52","27619","10"
"C000676576","01.08.2023, 19:25","23.08.2023, 18:52","17039","10"
"C000016450","03.07.2023, 16:25","23.08.2023, 18:51","27753","10"
"C000618128","22.08.2023, 18:18","23.08.2023, 18:50","26556","10"
"C000673661","21.08.2023, 18:52","23.08.2023, 18:50","26969","10"
"C000616985","22.08.2023, 13:49","23.08.2023, 18:47","14806","10"
"C000649683","14.08.2023, 18:06","23.08.2023, 18:31","67366","10"
"C000571741","25.05.2023, 09:58","23.08.2023, 18:16","01683","10"
"C000710910","16.08.2023, 17:39","23.08.2023, 18:14","56761","10"
"C000662558","17.08.2023, 18:26","23.08.2023, 18:10","67304","10"
"C000660752","16.08.2023, 17:46","23.08.2023, 18:07","70599","10"
"C000599031","03.08.2023, 16:24","23.08.2023, 18:03","93182","10"
